areaId,areaName,observedAt,riskScore,ruleConcernLevel,targetElevatedConcern,labelSource,rainfallLatestMm,rainfall1hMm,rainfall3hMm,rainfall24hMm,rainfall72hMm,antecedentWetnessMm,antecedentRainfallIndex,riverLatestM,riverDelta1hM,riverDelta3hM,riverTrendCode,rateOfRiseMPerHour,dataFreshnessScore,sourceCoverage,decisionReliabilityScore,confidence,warningActive,warningStatus,areaRelevanceScore,nearestStationDistanceKm,areaJoinKey,targetRuleElevated,ruleLabelSource,targetEventElevated,eventLabelSource,eventLabelStrength,eventLabelNotes,eventLabelAvailable
north-parramatta,"North Parramatta, NSW",2026-06-27 04:03:26.590000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:03:26.590000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:04:28.592000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:04:28.592000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:04:28.592000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:05:29.594000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:05:29.594000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:05:29.594000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:06:29.597000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:06:29.597000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:06:29.597000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:07:29.596000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:07:29.596000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:07:29.596000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:08:29.600000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:08:29.600000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:08:29.600000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:09:29.601000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:09:29.601000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:09:29.601000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:10:29.601000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:10:29.601000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:10:29.601000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:11:28.298000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:11:28.298000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:11:28.298000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:12:27.695000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:12:27.695000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:12:27.695000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:13:26.400000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:13:26.400000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:13:26.400000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:14:26.400000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:14:26.400000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:14:26.400000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:15:26.401000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:15:26.401000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:15:26.401000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:16:26.399000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:16:26.399000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:16:26.399000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:18:50.039000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:18:50.039000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:18:50.039000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:19:23.065000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:19:23.065000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:19:23.065000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:19:50.952000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:19:50.952000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:19:50.952000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:19:55.419000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:19:55.419000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:19:55.419000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:21:06.463000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:21:06.463000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:21:06.463000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:21:06.469000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:21:06.469000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:21:06.469000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:22:06.461000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:22:06.461000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:22:06.461000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:22:06.467000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:22:06.467000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:22:06.467000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:26:50.409000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:26:50.409000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:26:50.409000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:26:50.413000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:26:50.413000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:26:50.413000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:31:49.940000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:31:49.940000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:31:49.940000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:31:49.959000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:31:49.959000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:31:49.959000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:32:45.659000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:32:45.659000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:32:45.659000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:32:45.663000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:32:45.663000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:32:45.663000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:33:43.029000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-27 04:33:43.029000+00:00,19,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-27 04:33:43.029000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,7.349999904632568,,,,,0,0,100,100,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-27 04:33:43.555000+00:00,21,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.9900000095367432,,,,,0,0,100,100,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
